countid,id,date,counts,
1770680,Manhattan Bridge,4/1/2016 11:00,34,4
1980412,100010017,4/1/2016 11:00,1,0
3008514,100010020,4/1/2016 11:00,6,0
3263269,100010022,4/1/2016 11:00,24,0
3810602,100047029,4/1/2016 11:00,34,4
4318065,100051865,4/1/2016 11:00,34,4
6124383,100058279,4/1/2016 11:00,14,4
6272702,100062893,4/1/2016 11:00,34,4
6958154,300020904,4/1/2016 11:00,24,4
742493,100009426,4/1/2016 11:00,1,0
1085216,Williamsburg Bridge,4/1/2016 11:15,36,
1427953,Queensboro Bridge,4/1/2016 11:15,32,0
162033,100009424,4/1/2016 11:15,22,4
1770681,Manhattan Bridge,4/1/2016 11:15,35,4
1980413,100010017,4/1/2016 11:15,4,0
3008515,100010020,4/1/2016 11:15,8,0
3263270,100010022,4/1/2016 11:15,13,0
3810603,100047029,4/1/2016 11:15,35,4
4318066,100051865,4/1/2016 11:15,35,4
6124384,100058279,4/1/2016 11:15,16,4
6272703,100062893,4/1/2016 11:15,35,4
6958155,300020904,4/1/2016 11:15,13,4
742494,100009426,4/1/2016 11:15,2,0
1085217,Williamsburg Bridge,4/1/2016 11:30,41,
1427954,Queensboro Bridge,4/1/2016 11:30,18,0
162034,100009424,4/1/2016 11:30,29,4
1770682,Manhattan Bridge,4/1/2016 11:30,35,4
1980414,100010017,4/1/2016 11:30,1,0
3008516,100010020,4/1/2016 11:30,9,0
3263271,100010022,4/1/2016 11:30,20,0
3810604,100047029,4/1/2016 11:30,35,4
4318067,100051865,4/1/2016 11:30,35,4
6124385,100058279,4/1/2016 11:30,12,4
6272704,100062893,4/1/2016 11:30,35,4
6958156,300020904,4/1/2016 11:30,20,4
742495,100009426,4/1/2016 11:30,2,0
1085218,Williamsburg Bridge,4/1/2016 11:45,32,
1427955,Queensboro Bridge,4/1/2016 11:45,14,0
162035,100009424,4/1/2016 11:45,32,4
1770683,Manhattan Bridge,4/1/2016 11:45,22,4
1980415,100010017,4/1/2016 11:45,4,0
3008517,100010020,4/1/2016 11:45,10,0
3263272,100010022,4/1/2016 11:45,15,0
3810605,100047029,4/1/2016 11:45,22,4
4318068,100051865,4/1/2016 11:45,22,4
6124386,100058279,4/1/2016 11:45,30,4
6272705,100062893,4/1/2016 11:45,22,4
6958157,300020904,4/1/2016 11:45,15,4
742496,100009426,4/1/2016 11:45,2,0
1085219,Williamsburg Bridge,4/1/2016 12:00,27,
1427956,Queensboro Bridge,4/1/2016 12:00,22,0
162036,100009424,4/1/2016 12:00,27,4
1770684,Manhattan Bridge,4/1/2016 12:00,32,4
1980416,100010017,4/1/2016 12:00,0,0
3008518,100010020,4/1/2016 12:00,12,0
3263273,100010022,4/1/2016 12:00,16,0
3810606,100047029,4/1/2016 12:00,32,4
4318069,100051865,4/1/2016 12:00,32,4
6124387,100058279,4/1/2016 12:00,16,4
6272706,100062893,4/1/2016 12:00,32,4
6958158,300020904,4/1/2016 12:00,16,4
742497,100009426,4/1/2016 12:00,1,0
1085220,Williamsburg Bridge,4/1/2016 12:15,37,
1427957,Queensboro Bridge,4/1/2016 12:15,12,0
162037,100009424,4/1/2016 12:15,25,4
1770685,Manhattan Bridge,4/1/2016 12:15,21,4
1980417,100010017,4/1/2016 12:15,2,0
3008519,100010020,4/1/2016 12:15,14,0
3263274,100010022,4/1/2016 12:15,11,0
3810607,100047029,4/1/2016 12:15,21,4
4318070,100051865,4/1/2016 12:15,21,4
6124388,100058279,4/1/2016 12:15,12,4
6272707,100062893,4/1/2016 12:15,21,4
6958159,300020904,4/1/2016 12:15,11,4
742498,100009426,4/1/2016 12:15,2,0
1085221,Williamsburg Bridge,4/1/2016 12:30,35,
1427958,Queensboro Bridge,4/1/2016 12:30,21,0
162038,100009424,4/1/2016 12:30,29,4
1770686,Manhattan Bridge,4/1/2016 12:30,33,4
1980418,100010017,4/1/2016 12:30,1,0
3008520,100010020,4/1/2016 12:30,9,0
3263275,100010022,4/1/2016 12:30,6,0
3810608,100047029,4/1/2016 12:30,33,4
4318071,100051865,4/1/2016 12:30,33,4
6124389,100058279,4/1/2016 12:30,16,4
6272708,100062893,4/1/2016 12:30,33,4
6958160,300020904,4/1/2016 12:30,6,4
742499,100009426,4/1/2016 12:30,1,0
1085222,Williamsburg Bridge,4/1/2016 12:45,30,
1427959,Queensboro Bridge,4/1/2016 12:45,24,0
162039,100009424,4/1/2016 12:45,30,4
1770687,Manhattan Bridge,4/1/2016 12:45,24,4
1980419,100010017,4/1/2016 12:45,3,0
3008521,100010020,4/1/2016 12:45,10,0
3263276,100010022,4/1/2016 12:45,15,0
3810609,100047029,4/1/2016 12:45,24,4
4318072,100051865,4/1/2016 12:45,24,4
6124390,100058279,4/1/2016 12:45,9,4
6272709,100062893,4/1/2016 12:45,24,4
6958161,300020904,4/1/2016 12:45,15,4
742500,100009426,4/1/2016 12:45,1,0
1085223,Williamsburg Bridge,4/1/2016 13:00,33,
1427960,Queensboro Bridge,4/1/2016 13:00,13,0
162040,100009424,4/1/2016 13:00,30,4
1770688,Manhattan Bridge,4/1/2016 13:00,24,4
1980420,100010017,4/1/2016 13:00,0,0
3008522,100010020,4/1/2016 13:00,3,0
3263277,100010022,4/1/2016 13:00,21,0
3810610,100047029,4/1/2016 13:00,24,4
4318073,100051865,4/1/2016 13:00,24,4
6124391,100058279,4/1/2016 13:00,11,4
6272710,100062893,4/1/2016 13:00,24,4
6958162,300020904,4/1/2016 13:00,21,4
742501,100009426,4/1/2016 13:00,2,0
1085224,Williamsburg Bridge,4/1/2016 13:15,36,
1427961,Queensboro Bridge,4/1/2016 13:15,22,0
162041,100009424,4/1/2016 13:15,32,4
1770689,Manhattan Bridge,4/1/2016 13:15,23,4
1980421,100010017,4/1/2016 13:15,3,0
3008523,100010020,4/1/2016 13:15,4,0
3263278,100010022,4/1/2016 13:15,25,0
3810611,100047029,4/1/2016 13:15,23,4
4318074,100051865,4/1/2016 13:15,23,4
6124392,100058279,4/1/2016 13:15,13,4
6272711,100062893,4/1/2016 13:15,23,4
6958163,300020904,4/1/2016 13:15,25,4
742502,100009426,4/1/2016 13:15,1,0
1085225,Williamsburg Bridge,4/1/2016 13:30,40,
1427962,Queensboro Bridge,4/1/2016 13:30,19,0
162042,100009424,4/1/2016 13:30,33,4
1770690,Manhattan Bridge,4/1/2016 13:30,24,4
1980422,100010017,4/1/2016 13:30,1,0
3008524,100010020,4/1/2016 13:30,8,0
3263279,100010022,4/1/2016 13:30,18,0
3810612,100047029,4/1/2016 13:30,24,4
4318075,100051865,4/1/2016 13:30,24,4
6124393,100058279,4/1/2016 13:30,9,4
6272712,100062893,4/1/2016 13:30,24,4
6958164,300020904,4/1/2016 13:30,18,4
742503,100009426,4/1/2016 13:30,0,0
1085226,Williamsburg Bridge,4/1/2016 13:45,39,
1427963,Queensboro Bridge,4/1/2016 13:45,31,0
162043,100009424,4/1/2016 13:45,17,4
1770691,Manhattan Bridge,4/1/2016 13:45,24,4
1980423,100010017,4/1/2016 13:45,4,0
3008525,100010020,4/1/2016 13:45,14,0
3263280,100010022,4/1/2016 13:45,24,0
3810613,100047029,4/1/2016 13:45,24,4
4318076,100051865,4/1/2016 13:45,24,4
6124394,100058279,4/1/2016 13:45,17,4
6272713,100062893,4/1/2016 13:45,24,4
6958165,300020904,4/1/2016 13:45,24,4
742504,100009426,4/1/2016 13:45,1,0
1085227,Williamsburg Bridge,4/1/2016 14:00,37,
1427964,Queensboro Bridge,4/1/2016 14:00,30,0
162044,100009424,4/1/2016 14:00,29,4
1770692,Manhattan Bridge,4/1/2016 14:00,25,4
1980424,100010017,4/1/2016 14:00,2,0
3008526,100010020,4/1/2016 14:00,8,0
3263281,100010022,4/1/2016 14:00,23,0
3810614,100047029,4/1/2016 14:00,25,4
4318077,100051865,4/1/2016 14:00,25,4
6124395,100058279,4/1/2016 14:00,15,4
6272714,100062893,4/1/2016 14:00,25,4
6958166,300020904,4/1/2016 14:00,23,4
742505,100009426,4/1/2016 14:00,1,0
1085228,Williamsburg Bridge,4/1/2016 14:15,54,
1427965,Queensboro Bridge,4/1/2016 14:15,29,0
162045,100009424,4/1/2016 14:15,34,4
1770693,Manhattan Bridge,4/1/2016 14:15,38,4
1980425,100010017,4/1/2016 14:15,12,0
3008527,100010020,4/1/2016 14:15,10,0
3263282,100010022,4/1/2016 14:15,20,0
3810615,100047029,4/1/2016 14:15,38,4
4318078,100051865,4/1/2016 14:15,38,4
6124396,100058279,4/1/2016 14:15,11,4
6272715,100062893,4/1/2016 14:15,38,4
6958167,300020904,4/1/2016 14:15,20,4
742506,100009426,4/1/2016 14:15,2,0
1085229,Williamsburg Bridge,4/1/2016 14:30,52,
1427966,Queensboro Bridge,4/1/2016 14:30,32,0
162046,100009424,4/1/2016 14:30,49,4
1770694,Manhattan Bridge,4/1/2016 14:30,39,4
1980426,100010017,4/1/2016 14:30,2,0
3008528,100010020,4/1/2016 14:30,18,0
3263283,100010022,4/1/2016 14:30,20,0
3810616,100047029,4/1/2016 14:30,39,4
4318079,100051865,4/1/2016 14:30,39,4
6124397,100058279,4/1/2016 14:30,22,4
6272716,100062893,4/1/2016 14:30,39,4
6958168,300020904,4/1/2016 14:30,20,4
742507,100009426,4/1/2016 14:30,1,0
1085230,Williamsburg Bridge,4/1/2016 14:45,53,
1427967,Queensboro Bridge,4/1/2016 14:45,32,0
162047,100009424,4/1/2016 14:45,33,4
1770695,Manhattan Bridge,4/1/2016 14:45,30,4
1980427,100010017,4/1/2016 14:45,7,0
3008529,100010020,4/1/2016 14:45,5,0
3263284,100010022,4/1/2016 14:45,26,0
3810617,100047029,4/1/2016 14:45,30,4
4318080,100051865,4/1/2016 14:45,30,4
6124398,100058279,4/1/2016 14:45,23,4
6272717,100062893,4/1/2016 14:45,30,4
6958169,300020904,4/1/2016 14:45,26,4
742508,100009426,4/1/2016 14:45,3,0
1085231,Williamsburg Bridge,4/1/2016 15:00,53,
1427968,Queensboro Bridge,4/1/2016 15:00,57,0
162048,100009424,4/1/2016 15:00,34,4
1770696,Manhattan Bridge,4/1/2016 15:00,31,4
1980428,100010017,4/1/2016 15:00,2,0
3008530,100010020,4/1/2016 15:00,6,0
3263285,100010022,4/1/2016 15:00,21,0
3810618,100047029,4/1/2016 15:00,31,4
4318081,100051865,4/1/2016 15:00,31,4
6124399,100058279,4/1/2016 15:00,11,4
6272718,100062893,4/1/2016 15:00,31,4
6958170,300020904,4/1/2016 15:00,21,4
742509,100009426,4/1/2016 15:00,1,0
1085232,Williamsburg Bridge,4/1/2016 15:15,43,
1427969,Queensboro Bridge,4/1/2016 15:15,68,0
162049,100009424,4/1/2016 15:15,35,4
1770697,Manhattan Bridge,4/1/2016 15:15,25,4
1980429,100010017,4/1/2016 15:15,6,0
3008531,100010020,4/1/2016 15:15,5,0
3263286,100010022,4/1/2016 15:15,31,0
3810619,100047029,4/1/2016 15:15,25,4
4318082,100051865,4/1/2016 15:15,25,4
6124400,100058279,4/1/2016 15:15,12,4
6272719,100062893,4/1/2016 15:15,25,4
6958171,300020904,4/1/2016 15:15,31,4
742510,100009426,4/1/2016 15:15,5,0
1085233,Williamsburg Bridge,4/1/2016 15:30,74,
1427970,Queensboro Bridge,4/1/2016 15:30,54,0
162050,100009424,4/1/2016 15:30,38,4
1770698,Manhattan Bridge,4/1/2016 15:30,68,4
1980430,100010017,4/1/2016 15:30,4,0
3008532,100010020,4/1/2016 15:30,9,0
3263287,100010022,4/1/2016 15:30,31,0
3810620,100047029,4/1/2016 15:30,68,4
4318083,100051865,4/1/2016 15:30,68,4
6124401,100058279,4/1/2016 15:30,14,4
6272720,100062893,4/1/2016 15:30,68,4
6958172,300020904,4/1/2016 15:30,31,4
742511,100009426,4/1/2016 15:30,3,0
1085234,Williamsburg Bridge,4/1/2016 15:45,52,
1427971,Queensboro Bridge,4/1/2016 15:45,50,0
162051,100009424,4/1/2016 15:45,32,4
1770699,Manhattan Bridge,4/1/2016 15:45,50,4
1980431,100010017,4/1/2016 15:45,5,0
3008533,100010020,4/1/2016 15:45,31,0
3263288,100010022,4/1/2016 15:45,32,0
3810621,100047029,4/1/2016 15:45,50,4
4318084,100051865,4/1/2016 15:45,50,4
6124402,100058279,4/1/2016 15:45,24,4
6272721,100062893,4/1/2016 15:45,50,4
6958173,300020904,4/1/2016 15:45,32,4
742512,100009426,4/1/2016 15:45,2,0
1085235,Williamsburg Bridge,4/1/2016 16:00,50,
1427972,Queensboro Bridge,4/1/2016 16:00,55,0
162052,100009424,4/1/2016 16:00,33,4
1770700,Manhattan Bridge,4/1/2016 16:00,36,4
1980432,100010017,4/1/2016 16:00,1,0
3008534,100010020,4/1/2016 16:00,19,0
3263289,100010022,4/1/2016 16:00,29,0
3810622,100047029,4/1/2016 16:00,36,4
4318085,100051865,4/1/2016 16:00,36,4
6124403,100058279,4/1/2016 16:00,27,4
6272722,100062893,4/1/2016 16:00,36,4
6958174,300020904,4/1/2016 16:00,29,4
742513,100009426,4/1/2016 16:00,2,0
1085236,Williamsburg Bridge,4/1/2016 16:15,54,
1427973,Queensboro Bridge,4/1/2016 16:15,52,0
162053,100009424,4/1/2016 16:15,48,4
1770701,Manhattan Bridge,4/1/2016 16:15,58,4
1980433,100010017,4/1/2016 16:15,6,0
3008535,100010020,4/1/2016 16:15,10,0
3263290,100010022,4/1/2016 16:15,26,0
3810623,100047029,4/1/2016 16:15,58,4
4318086,100051865,4/1/2016 16:15,58,4
6124404,100058279,4/1/2016 16:15,21,4
6272723,100062893,4/1/2016 16:15,58,4
6958175,300020904,4/1/2016 16:15,26,4
742514,100009426,4/1/2016 16:15,1,0
1085237,Williamsburg Bridge,4/1/2016 16:30,61,
1427974,Queensboro Bridge,4/1/2016 16:30,65,0
162054,100009424,4/1/2016 16:30,51,4
1770702,Manhattan Bridge,4/1/2016 16:30,54,4
1980434,100010017,4/1/2016 16:30,8,0
3008536,100010020,4/1/2016 16:30,14,0
3263291,100010022,4/1/2016 16:30,40,0
3810624,100047029,4/1/2016 16:30,54,4
4318087,100051865,4/1/2016 16:30,54,4
6124405,100058279,4/1/2016 16:30,27,4
6272724,100062893,4/1/2016 16:30,54,4
6958176,300020904,4/1/2016 16:30,40,4
742515,100009426,4/1/2016 16:30,1,0
1085238,Williamsburg Bridge,4/1/2016 16:45,78,
1427975,Queensboro Bridge,4/1/2016 16:45,49,0
162055,100009424,4/1/2016 16:45,48,4
1770703,Manhattan Bridge,4/1/2016 16:45,61,4
1980435,100010017,4/1/2016 16:45,6,0
3008537,100010020,4/1/2016 16:45,8,0
3263292,100010022,4/1/2016 16:45,46,0
3810625,100047029,4/1/2016 16:45,61,4
4318088,100051865,4/1/2016 16:45,61,4
6124406,100058279,4/1/2016 16:45,23,4
6272725,100062893,4/1/2016 16:45,61,4
6958177,300020904,4/1/2016 16:45,46,4
742516,100009426,4/1/2016 16:45,3,0
1085239,Williamsburg Bridge,4/1/2016 17:00,86,
1427976,Queensboro Bridge,4/1/2016 17:00,67,0
162056,100009424,4/1/2016 17:00,48,4
1770704,Manhattan Bridge,4/1/2016 17:00,61,4
1980436,100010017,4/1/2016 17:00,10,0
3008538,100010020,4/1/2016 17:00,3,0
3263293,100010022,4/1/2016 17:00,40,0
3810626,100047029,4/1/2016 17:00,61,4
4318089,100051865,4/1/2016 17:00,61,4
6124407,100058279,4/1/2016 17:00,39,4
6272726,100062893,4/1/2016 17:00,61,4
6958178,300020904,4/1/2016 17:00,40,4
742517,100009426,4/1/2016 17:00,1,0
1085240,Williamsburg Bridge,4/1/2016 17:15,79,
1427977,Queensboro Bridge,4/1/2016 17:15,71,0
162057,100009424,4/1/2016 17:15,55,4
1770705,Manhattan Bridge,4/1/2016 17:15,64,4
1980437,100010017,4/1/2016 17:15,5,0
3008539,100010020,4/1/2016 17:15,8,0
3263294,100010022,4/1/2016 17:15,44,0
3810627,100047029,4/1/2016 17:15,64,4
4318090,100051865,4/1/2016 17:15,64,4
6124408,100058279,4/1/2016 17:15,37,4
6272727,100062893,4/1/2016 17:15,64,4
6958179,300020904,4/1/2016 17:15,44,4
742518,100009426,4/1/2016 17:15,3,0
1085241,Williamsburg Bridge,4/1/2016 17:30,110,
1427978,Queensboro Bridge,4/1/2016 17:30,55,0
162058,100009424,4/1/2016 17:30,79,4
1770706,Manhattan Bridge,4/1/2016 17:30,69,4
1980438,100010017,4/1/2016 17:30,3,0
3008540,100010020,4/1/2016 17:30,11,0
3263295,100010022,4/1/2016 17:30,40,0
3810628,100047029,4/1/2016 17:30,69,4
4318091,100051865,4/1/2016 17:30,69,4
6124409,100058279,4/1/2016 17:30,51,4
6272728,100062893,4/1/2016 17:30,69,4
6958180,300020904,4/1/2016 17:30,40,4
742519,100009426,4/1/2016 17:30,4,0
1085242,Williamsburg Bridge,4/1/2016 17:45,92,
1427979,Queensboro Bridge,4/1/2016 17:45,58,0
162059,100009424,4/1/2016 17:45,72,4
1770707,Manhattan Bridge,4/1/2016 17:45,88,4
1980439,100010017,4/1/2016 17:45,11,0
3008541,100010020,4/1/2016 17:45,9,0
3263296,100010022,4/1/2016 17:45,40,0
3810629,100047029,4/1/2016 17:45,88,4
4318092,100051865,4/1/2016 17:45,88,4
6124410,100058279,4/1/2016 17:45,45,4
6272729,100062893,4/1/2016 17:45,88,4
6958181,300020904,4/1/2016 17:45,40,4
742520,100009426,4/1/2016 17:45,4,0
1085243,Williamsburg Bridge,4/1/2016 18:00,101,
1427980,Queensboro Bridge,4/1/2016 18:00,64,0
162060,100009424,4/1/2016 18:00,54,4
1770708,Manhattan Bridge,4/1/2016 18:00,91,4
1980440,100010017,4/1/2016 18:00,6,0
3008542,100010020,4/1/2016 18:00,12,0
3263297,100010022,4/1/2016 18:00,45,0
3810630,100047029,4/1/2016 18:00,91,4
4318093,100051865,4/1/2016 18:00,91,4
6124411,100058279,4/1/2016 18:00,59,4
6272730,100062893,4/1/2016 18:00,91,4
6958182,300020904,4/1/2016 18:00,45,4
742521,100009426,4/1/2016 18:00,1,0
1085244,Williamsburg Bridge,4/1/2016 18:15,105,
1427981,Queensboro Bridge,4/1/2016 18:15,63,0
162061,100009424,4/1/2016 18:15,70,4
1770709,Manhattan Bridge,4/1/2016 18:15,89,4
1980441,100010017,4/1/2016 18:15,7,0
3008543,100010020,4/1/2016 18:15,10,0
3263298,100010022,4/1/2016 18:15,43,0
3810631,100047029,4/1/2016 18:15,89,4
4318094,100051865,4/1/2016 18:15,89,4
6124412,100058279,4/1/2016 18:15,45,4
6272731,100062893,4/1/2016 18:15,89,4
6958183,300020904,4/1/2016 18:15,43,4
742522,100009426,4/1/2016 18:15,1,0
1085245,Williamsburg Bridge,4/1/2016 18:30,113,
1427982,Queensboro Bridge,4/1/2016 18:30,52,0
162062,100009424,4/1/2016 18:30,65,4
1770710,Manhattan Bridge,4/1/2016 18:30,94,4
1980442,100010017,4/1/2016 18:30,8,0
3008544,100010020,4/1/2016 18:30,10,0
3263299,100010022,4/1/2016 18:30,52,0
3810632,100047029,4/1/2016 18:30,94,4
4318095,100051865,4/1/2016 18:30,94,4
6124413,100058279,4/1/2016 18:30,43,4
6272732,100062893,4/1/2016 18:30,94,4
6958184,300020904,4/1/2016 18:30,52,4
742523,100009426,4/1/2016 18:30,2,0
1085246,Williamsburg Bridge,4/1/2016 18:45,105,
1427983,Queensboro Bridge,4/1/2016 18:45,39,0
162063,100009424,4/1/2016 18:45,66,4
1770711,Manhattan Bridge,4/1/2016 18:45,85,4
1980443,100010017,4/1/2016 18:45,3,0
3008545,100010020,4/1/2016 18:45,11,0
3263300,100010022,4/1/2016 18:45,34,0
3810633,100047029,4/1/2016 18:45,85,4
4318096,100051865,4/1/2016 18:45,85,4
6124414,100058279,4/1/2016 18:45,37,4
6272733,100062893,4/1/2016 18:45,85,4
6958185,300020904,4/1/2016 18:45,34,4
742524,100009426,4/1/2016 18:45,2,0
1085247,Williamsburg Bridge,4/1/2016 19:00,73,
1427984,Queensboro Bridge,4/1/2016 19:00,34,0
162064,100009424,4/1/2016 19:00,56,4
1770712,Manhattan Bridge,4/1/2016 19:00,75,4
1980444,100010017,4/1/2016 19:00,10,0
3008546,100010020,4/1/2016 19:00,11,0
3263301,100010022,4/1/2016 19:00,22,0
3810634,100047029,4/1/2016 19:00,75,4
4318097,100051865,4/1/2016 19:00,75,4
6124415,100058279,4/1/2016 19:00,33,4
6272734,100062893,4/1/2016 19:00,75,4
6958186,300020904,4/1/2016 19:00,22,4
742525,100009426,4/1/2016 19:00,5,0
1085248,Williamsburg Bridge,4/1/2016 19:15,66,
1427985,Queensboro Bridge,4/1/2016 19:15,33,0
162065,100009424,4/1/2016 19:15,54,4
1770713,Manhattan Bridge,4/1/2016 19:15,59,4
1980445,100010017,4/1/2016 19:15,5,0
3008547,100010020,4/1/2016 19:15,10,0
3263302,100010022,4/1/2016 19:15,22,0
3810635,100047029,4/1/2016 19:15,59,4
4318098,100051865,4/1/2016 19:15,59,4
6124416,100058279,4/1/2016 19:15,19,4
6272735,100062893,4/1/2016 19:15,59,4
6958187,300020904,4/1/2016 19:15,22,4
742526,100009426,4/1/2016 19:15,3,0
1085249,Williamsburg Bridge,4/1/2016 19:30,64,
1427986,Queensboro Bridge,4/1/2016 19:30,25,0
162066,100009424,4/1/2016 19:30,40,4
1770714,Manhattan Bridge,4/1/2016 19:30,43,4
1980446,100010017,4/1/2016 19:30,0,0
3008548,100010020,4/1/2016 19:30,10,0
3263303,100010022,4/1/2016 19:30,28,0
3810636,100047029,4/1/2016 19:30,43,4
4318099,100051865,4/1/2016 19:30,43,4
6124417,100058279,4/1/2016 19:30,25,4
6272736,100062893,4/1/2016 19:30,43,4
6958188,300020904,4/1/2016 19:30,28,4
742527,100009426,4/1/2016 19:30,3,0
1085250,Williamsburg Bridge,4/1/2016 19:45,53,
1427987,Queensboro Bridge,4/1/2016 19:45,20,0
162067,100009424,4/1/2016 19:45,47,4
1770715,Manhattan Bridge,4/1/2016 19:45,30,4
1980447,100010017,4/1/2016 19:45,10,0
3008549,100010020,4/1/2016 19:45,16,0
3263304,100010022,4/1/2016 19:45,9,0
3810637,100047029,4/1/2016 19:45,30,4
4318100,100051865,4/1/2016 19:45,30,4
6124418,100058279,4/1/2016 19:45,19,4
6272737,100062893,4/1/2016 19:45,30,4
6958189,300020904,4/1/2016 19:45,9,4
742528,100009426,4/1/2016 19:45,2,0
1085251,Williamsburg Bridge,4/1/2016 20:00,43,
1427988,Queensboro Bridge,4/1/2016 20:00,21,0
162068,100009424,4/1/2016 20:00,49,4
1770716,Manhattan Bridge,4/1/2016 20:00,42,4
1980448,100010017,4/1/2016 20:00,4,0
3008550,100010020,4/1/2016 20:00,12,0
3263305,100010022,4/1/2016 20:00,9,0
3810638,100047029,4/1/2016 20:00,42,4
4318101,100051865,4/1/2016 20:00,42,4
6124419,100058279,4/1/2016 20:00,19,4
6272738,100062893,4/1/2016 20:00,42,4
6958190,300020904,4/1/2016 20:00,9,4
742529,100009426,4/1/2016 20:00,2,0
1085252,Williamsburg Bridge,4/1/2016 20:15,44,
1427989,Queensboro Bridge,4/1/2016 20:15,27,0
162069,100009424,4/1/2016 20:15,33,4
1770717,Manhattan Bridge,4/1/2016 20:15,45,4
1980449,100010017,4/1/2016 20:15,4,0
3008551,100010020,4/1/2016 20:15,16,0
3263306,100010022,4/1/2016 20:15,12,0
3810639,100047029,4/1/2016 20:15,45,4
4318102,100051865,4/1/2016 20:15,45,4
6124420,100058279,4/1/2016 20:15,17,4
6272739,100062893,4/1/2016 20:15,45,4
6958191,300020904,4/1/2016 20:15,12,4
742530,100009426,4/1/2016 20:15,0,0
1085253,Williamsburg Bridge,4/1/2016 20:30,42,
1427990,Queensboro Bridge,4/1/2016 20:30,20,0
162070,100009424,4/1/2016 20:30,51,4
1770718,Manhattan Bridge,4/1/2016 20:30,27,4
1980450,100010017,4/1/2016 20:30,2,0
3008552,100010020,4/1/2016 20:30,14,0
3263307,100010022,4/1/2016 20:30,17,0
3810640,100047029,4/1/2016 20:30,27,4
4318103,100051865,4/1/2016 20:30,27,4
6124421,100058279,4/1/2016 20:30,18,4
6272740,100062893,4/1/2016 20:30,27,4
6958192,300020904,4/1/2016 20:30,17,4
742531,100009426,4/1/2016 20:30,2,0
1085254,Williamsburg Bridge,4/1/2016 20:45,53,
1427991,Queensboro Bridge,4/1/2016 20:45,19,0
162071,100009424,4/1/2016 20:45,39,4
1770719,Manhattan Bridge,4/1/2016 20:45,25,4
1980451,100010017,4/1/2016 20:45,8,0
3008553,100010020,4/1/2016 20:45,14,0
3263308,100010022,4/1/2016 20:45,11,0
3810641,100047029,4/1/2016 20:45,25,4
4318104,100051865,4/1/2016 20:45,25,4
6124422,100058279,4/1/2016 20:45,19,4
6272741,100062893,4/1/2016 20:45,25,4
6958193,300020904,4/1/2016 20:45,11,4
742532,100009426,4/1/2016 20:45,1,0
1085255,Williamsburg Bridge,4/1/2016 21:00,48,
1427992,Queensboro Bridge,4/1/2016 21:00,26,0
162072,100009424,4/1/2016 21:00,38,4
1770720,Manhattan Bridge,4/1/2016 21:00,25,4
1980452,100010017,4/1/2016 21:00,0,0
3008554,100010020,4/1/2016 21:00,10,0
3263309,100010022,4/1/2016 21:00,10,0
3810642,100047029,4/1/2016 21:00,25,4
4318105,100051865,4/1/2016 21:00,25,4
6124423,100058279,4/1/2016 21:00,13,4
6272742,100062893,4/1/2016 21:00,25,4
6958194,300020904,4/1/2016 21:00,10,4
742533,100009426,4/1/2016 21:00,5,0
1085256,Williamsburg Bridge,4/1/2016 21:15,56,
1427993,Queensboro Bridge,4/1/2016 21:15,26,0
162073,100009424,4/1/2016 21:15,44,4
1770721,Manhattan Bridge,4/1/2016 21:15,30,4
1980453,100010017,4/1/2016 21:15,1,0
3008555,100010020,4/1/2016 21:15,4,0
3263310,100010022,4/1/2016 21:15,7,0
3810643,100047029,4/1/2016 21:15,30,4
4318106,100051865,4/1/2016 21:15,30,4
6124424,100058279,4/1/2016 21:15,15,4
6272743,100062893,4/1/2016 21:15,30,4
6958195,300020904,4/1/2016 21:15,7,4
742534,100009426,4/1/2016 21:15,1,0
1085257,Williamsburg Bridge,4/1/2016 21:30,41,
1427994,Queensboro Bridge,4/1/2016 21:30,26,0
162074,100009424,4/1/2016 21:30,35,4
1770722,Manhattan Bridge,4/1/2016 21:30,25,4
1980454,100010017,4/1/2016 21:30,5,0
3008556,100010020,4/1/2016 21:30,6,0
3263311,100010022,4/1/2016 21:30,11,0
3810644,100047029,4/1/2016 21:30,25,4
4318107,100051865,4/1/2016 21:30,25,4
6124425,100058279,4/1/2016 21:30,25,4
6272744,100062893,4/1/2016 21:30,25,4
